userID,placeID,rating,num_tipos_cocina,nivel_estacionamiento,rating_promedio_historico,activity,ambience,budget,color,dress_preference,drink_level,height,hijos,interest,user_latitude,user_longitude,marital_status,personality,religion,smoker,transport,weight,Rambience,accessibility,address,alcohol,area,rest_city,country,dress_code,franchise,rest_latitude,rest_longitude,rest_name,other_services,price,smoking_area,rest_state,url,zip,user_age,target_exitoso
U1018,135062,0,1.0,1,1.2380952380952381,student,friends,low,blue,formal,casual drinker,1.83,independent,technology,22.190949,-100.917902,single,thrifty-protector,Christian,true,public,65,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,San Luis Potosi,?,78000,36.0,0
U1018,135025,1,1.0,0,1.6666666666666667,student,friends,low,blue,formal,casual drinker,1.83,independent,technology,22.190949,-100.917902,single,thrifty-protector,Christian,true,public,65,familiar,no_accessibility,1a. de Lozada 1,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.14955,-100.97797,El Rincon de San Francisco,none,medium,none,San Luis Potosi,?,?,36.0,0
U1018,135069,0,1.0,1,0.5,student,friends,low,blue,formal,casual drinker,1.83,independent,technology,22.190949,-100.917902,single,thrifty-protector,Christian,true,public,65,familiar,no_accessibility,Industrias 908 Valle Dorado,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.140129,-100.944872,Abondance Restaurante Bar,none,low,none,San Luis Potosi,?,78399,36.0,0
U1018,135108,1,1.0,0,1.1818181818181819,student,friends,low,blue,formal,casual drinker,1.83,independent,technology,22.190949,-100.917902,single,thrifty-protector,Christian,true,public,65,familiar,completely,Carretera Central Sn,No_Alcohol_Served,closed,San Luis Potosi,?,informal,f,22.1362534,-100.9335852,Potzocalli,none,low,none,?,?,?,36.0,0
U1076,135039,2,1.0,1,1.25,student,family,medium,blue,elegant,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,65,familiar,no_accessibility,Miguel Barragan 46 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.145893,-100.97487,Restaurant de Mariscos de Picon,none,low,section,San Luis Potosi,?,79300,38.0,1
U1076,135038,1,1.0,0,1.2083333333333333,student,family,medium,blue,elegant,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,65,familiar,no_accessibility,Guajardo Sn San Luis Potosi Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.155651,-100.977767,Restaurant la Chalita,none,medium,section,San Luis Potosi,?,78000,38.0,0
U1076,135027,0,1.0,0,0.875,student,family,medium,blue,elegant,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,65,familiar,no_accessibility,Pascual M. Hernandez 240,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.147145,-100.974494,Restaurant Orizatlan,none,medium,none,San Luis Potosi,?,?,38.0,0
U1076,135042,2,1.0,0,1.25,student,family,medium,blue,elegant,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,65,familiar,no_accessibility,Tangamanga 7 Tangamanga,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.159357,-100.973411,Restaurant Oriental Express,none,medium,none,San Luis Potosi,?,78269,38.0,1
U1022,135040,0,1.0,1,0.4545454545454547,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Camino a Simon Diaz 155 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.135617,-100.969709,Restaurant los Compadres,none,high,none,San Luis Potosi,?,74000,35.0,0
U1076,135073,2,2.0,1,1.5,student,family,medium,blue,elegant,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,65,familiar,no_accessibility,Pascual M. Hernandez 210 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.147175,-100.974269,Restaurante Bar El Gallinero,none,high,section,San Luis Potosi,?,78000,38.0,1
U1022,135033,1,1.0,0,0.75,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,De Guadalupe 460 San Miguelito,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.14161,-100.973142,Restaurant El Muladar de Calzada,none,medium,section,San Luis Potosi,?,78399,35.0,0
U1022,135025,0,1.0,0,1.6666666666666667,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,1a. de Lozada 1,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.14955,-100.97797,El Rincon de San Francisco,none,medium,none,San Luis Potosi,?,?,35.0,0
U1022,135032,1,2.0,1,1.1785714285714286,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Constitucion 200 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,none,medium,section,San Luis Potosi,?,78000,35.0,0
U1022,135057,2,1.0,1,1.2666666666666666,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Costado Sur Central Camionera Km 2,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.145992,-100.955118,El Herradero Restaurante and Bar,none,medium,section,San Luis Potosi,?,78390,35.0,1
U1022,135060,1,1.0,0,1.1363636363636365,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Ignacio Allende 785 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.156883,-100.978485,Restaurante Marisco Sam,none,medium,none,San Luis Potosi,?,78310,35.0,0
U1022,135052,2,2.0,0,1.28,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,f,22.150981,-100.977412,La Cantina Restaurante,none,high,none,San Luis Potosi,lacantinaslp.com,78000,35.0,1
U1022,135038,2,1.0,0,1.2083333333333333,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Guajardo Sn San Luis Potosi Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.155651,-100.977767,Restaurant la Chalita,none,medium,section,San Luis Potosi,?,78000,35.0,1
U1022,135081,0,1.0,0,1.1818181818181819,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Mexico 810 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.164842,-100.960493,El Club,none,medium,none,San Luis Potosi,?,78000,35.0,0
U1022,135045,2,1.0,1,1.4615384615384615,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Venustiano Carranza 560 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,casual,f,22.151189,-100.98179,Restaurante la Gran Via,none,high,none,San Luis Potosi,lagranvia.com.mx,78000,35.0,1
U1022,135051,2,1.0,0,1.4285714285714286,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Francisco I. Madero 145 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.151189,-100.977058,Restaurante Versalles,none,low,section,San Luis Potosi,?,78000,35.0,1
U1022,135073,2,2.0,1,1.5,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Pascual M. Hernandez 210 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.147175,-100.974269,Restaurante Bar El Gallinero,none,high,section,San Luis Potosi,?,78000,35.0,1
U1022,135062,1,1.0,1,1.2380952380952381,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,San Luis Potosi,?,78000,35.0,0
U1022,135063,2,1.0,0,1.25,student,family,medium,purple,formal,casual drinker,1.54,independent,variety,22.146708,-100.964355,single,hard-worker,Catholic,false,car owner,46,familiar,no_accessibility,Alhondiga 62 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.156724,-100.975556,Restaurante Alhondiga,none,medium,none,San Luis Potosi,?,78000,35.0,1
U1094,135054,0,1.0,1,1.0,student,friends,medium,green,informal,abstemious,1.71,independent,variety,22.2371245,-99.160548,single,thrifty-protector,Catholic,false,public,59,familiar,no_accessibility,Ricardo B. Anaya 2700 Estrella de Oriente,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.140626,-100.915657,Restaurante y Pescaderia Tampico,none,high,none,San Luis Potosi,?,78000S,34.0,0
U1094,135082,0,1.0,0,0.7777777777777778,student,friends,medium,green,informal,abstemious,1.71,independent,variety,22.2371245,-99.160548,single,thrifty-protector,Catholic,false,public,59,familiar,no_accessibility,Villa de Pozos 192 Villa de Pozos,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.151448,-100.915099,la Estrella de Dimas,none,medium,none,San Luis Potosi,?,78421,34.0,0
U1094,135057,0,1.0,1,1.2666666666666666,student,friends,medium,green,informal,abstemious,1.71,independent,variety,22.2371245,-99.160548,single,thrifty-protector,Catholic,false,public,59,familiar,no_accessibility,Costado Sur Central Camionera Km 2,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.145992,-100.955118,El Herradero Restaurante and Bar,none,medium,section,San Luis Potosi,?,78390,34.0,0
U1094,135071,0,2.0,1,1.0,student,friends,medium,green,informal,abstemious,1.71,independent,variety,22.2371245,-99.160548,single,thrifty-protector,Catholic,false,public,59,familiar,no_accessibility,De La Estrella 2005 Estrella de Oriente,Full_Bar,closed,San Luis Potosi,Mexico,informal,f,22.126375,-100.910926,Restaurante la Cantina,none,medium,section,San Luis Potosi,?,78396,34.0,0
U1094,132830,0,1.0,0,0.9166666666666666,student,friends,medium,green,informal,abstemious,1.71,independent,variety,22.2371245,-99.160548,single,thrifty-protector,Catholic,false,public,59,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,f,22.1508494,-100.9397522,Rincon Huasteco,none,low,none,?,?,?,34.0,0
U1094,135070,0,1.0,1,0.875,student,friends,medium,green,informal,abstemious,1.71,independent,variety,22.2371245,-99.160548,single,thrifty-protector,Catholic,false,public,59,familiar,no_accessibility,Villa de Pozos 4497 Villa de Pozos,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.152918,-100.915164,Restaurante 75,none,medium,none,San Luis Potosi,?,78421,34.0,0
U1094,135108,0,1.0,0,1.1818181818181819,student,friends,medium,green,informal,abstemious,1.71,independent,variety,22.2371245,-99.160548,single,thrifty-protector,Catholic,false,public,59,familiar,completely,Carretera Central Sn,No_Alcohol_Served,closed,San Luis Potosi,?,informal,f,22.1362534,-100.9335852,Potzocalli,none,low,none,?,?,?,34.0,0
U1094,135069,0,1.0,1,0.5,student,friends,medium,green,informal,abstemious,1.71,independent,variety,22.2371245,-99.160548,single,thrifty-protector,Catholic,false,public,59,familiar,no_accessibility,Industrias 908 Valle Dorado,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.140129,-100.944872,Abondance Restaurante Bar,none,low,none,San Luis Potosi,?,78399,34.0,0
U1116,135047,2,1.0,1,1.1,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,General Mariano Arista 1205 Barrio de Tequisquiap,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.150921,-100.993828,Restaurante Casa de las Flores,none,high,section,San Luis Potosi,?,78310,38.0,1
U1116,135060,0,1.0,0,1.1363636363636365,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,Ignacio Allende 785 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.156883,-100.978485,Restaurante Marisco Sam,none,medium,none,San Luis Potosi,?,78310,38.0,0
U1116,135038,2,1.0,0,1.2083333333333333,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,Guajardo Sn San Luis Potosi Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.155651,-100.977767,Restaurant la Chalita,none,medium,section,San Luis Potosi,?,78000,38.0,1
U1116,135085,2,1.0,1,1.3333333333333333,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,Venustiano Carranza 719 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.150802,-100.98268,Tortas Locas Hipocampo,none,medium,not permitted,San Luis Potosi,?,78000,38.0,1
U1116,135052,2,2.0,0,1.28,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,f,22.150981,-100.977412,La Cantina Restaurante,none,high,none,San Luis Potosi,lacantinaslp.com,78000,38.0,1
U1116,135025,2,1.0,0,1.6666666666666667,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,1a. de Lozada 1,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.14955,-100.97797,El Rincon de San Francisco,none,medium,none,San Luis Potosi,?,?,38.0,1
U1116,135059,0,1.0,1,1.6666666666666667,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,Santos Degollado 745 los Alamitos,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.145108,-100.989547,Restaurant Bar Hacienda los Martinez,none,medium,section,San Luis Potosi,?,78250,38.0,0
U1116,135027,0,1.0,0,0.875,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,Pascual M. Hernandez 240,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.147145,-100.974494,Restaurant Orizatlan,none,medium,none,San Luis Potosi,?,?,38.0,0
U1116,132825,2,1.0,0,1.28125,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,completely,esquina santos degollado y leon guzman,No_Alcohol_Served,open,San Luis Potosi,mexico,informal,f,22.1473922,-100.983092,puesto de tacos,none,low,none,San Luis Potosi,?,78280,38.0,1
U1116,135030,1,2.0,0,1.5833333333333333,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,quiet,no_accessibility,Anahuac 805,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.14788,-100.989472,Preambulo Wifi Zone Cafe,Internet,medium,none,San Luis Potosi,?,?,38.0,0
U1116,132834,2,1.0,1,1.0,student,family,medium,blue,formal,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,false,public,40,familiar,no_accessibility,sevilla y olmedo 715 a,No_Alcohol_Served,closed,San Luis Potosi,mexico,casual,f,22.156469,-100.98554,Gorditas Doa Gloria,none,low,not permitted,San Luis Potosi,?,78349,38.0,1
U1105,135057,0,1.0,1,1.2666666666666666,student,family,medium,green,formal,social drinker,1.74,independent,variety,22.120019,-100.950991,single,hard-worker,Christian,false,public,40,familiar,no_accessibility,Costado Sur Central Camionera Km 2,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.145992,-100.955118,El Herradero Restaurante and Bar,none,medium,section,San Luis Potosi,?,78390,34.0,0
U1105,135069,0,1.0,1,0.5,student,family,medium,green,formal,social drinker,1.74,independent,variety,22.120019,-100.950991,single,hard-worker,Christian,false,public,40,familiar,no_accessibility,Industrias 908 Valle Dorado,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.140129,-100.944872,Abondance Restaurante Bar,none,low,none,San Luis Potosi,?,78399,34.0,0
U1105,132830,0,1.0,0,0.9166666666666666,student,family,medium,green,formal,social drinker,1.74,independent,variety,22.120019,-100.950991,single,hard-worker,Christian,false,public,40,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,f,22.1508494,-100.9397522,Rincon Huasteco,none,low,none,?,?,?,34.0,0
U1105,135040,0,1.0,1,0.4545454545454547,student,family,medium,green,formal,social drinker,1.74,independent,variety,22.120019,-100.950991,single,hard-worker,Christian,false,public,40,familiar,no_accessibility,Camino a Simon Diaz 155 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.135617,-100.969709,Restaurant los Compadres,none,high,none,San Luis Potosi,?,74000,34.0,0
U1105,135033,0,1.0,0,0.75,student,family,medium,green,formal,social drinker,1.74,independent,variety,22.120019,-100.950991,single,hard-worker,Christian,false,public,40,familiar,no_accessibility,De Guadalupe 460 San Miguelito,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.14161,-100.973142,Restaurant El Muladar de Calzada,none,medium,section,San Luis Potosi,?,78399,34.0,0
U1105,135054,0,1.0,1,1.0,student,family,medium,green,formal,social drinker,1.74,independent,variety,22.120019,-100.950991,single,hard-worker,Christian,false,public,40,familiar,no_accessibility,Ricardo B. Anaya 2700 Estrella de Oriente,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.140626,-100.915657,Restaurante y Pescaderia Tampico,none,high,none,San Luis Potosi,?,78000S,34.0,0
U1105,135039,0,1.0,1,1.25,student,family,medium,green,formal,social drinker,1.74,independent,variety,22.120019,-100.950991,single,hard-worker,Christian,false,public,40,familiar,no_accessibility,Miguel Barragan 46 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.145893,-100.97487,Restaurant de Mariscos de Picon,none,low,section,San Luis Potosi,?,79300,34.0,0
U1105,135052,0,2.0,0,1.28,student,family,medium,green,formal,social drinker,1.74,independent,variety,22.120019,-100.950991,single,hard-worker,Christian,false,public,40,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,f,22.150981,-100.977412,La Cantina Restaurante,none,high,none,San Luis Potosi,lacantinaslp.com,78000,34.0,0
U1075,135081,1,1.0,0,1.1818181818181819,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Mexico 810 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.164842,-100.960493,El Club,none,medium,none,San Luis Potosi,?,78000,34.0,0
U1075,135066,2,1.0,1,1.5,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,20 de Noviembre 1817 Tlaxcala,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.16835,-100.972466,Restaurante Guerra,none,high,section,San Luis Potosi,?,78038,34.0,1
U1075,135050,2,1.0,1,1.25,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Soledad Sn Arboledas de Soledad,Wine-Beer,closed,Soledad,Mexico,informal,f,22.174887,-100.970825,Restaurante la Estrella de Dima,none,high,none,San Luis Potosi,?,78430,34.0,1
U1007,135108,1,1.0,0,1.1818181818181819,student,solitary,low,purple,informal,casual drinker,1.59,independent,variety,22.118464000000003,-100.938256,single,thrifty-protector,Catholic,false,public,60,familiar,completely,Carretera Central Sn,No_Alcohol_Served,closed,San Luis Potosi,?,informal,f,22.1362534,-100.9335852,Potzocalli,none,low,none,?,?,?,36.0,0
U1075,135076,2,1.0,1,1.3076923076923077,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Mexico 2015 Providencia,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.17655535,-100.973614,Restaurante Pueblo Bonito,none,high,none,San Luis Potosi,?,78395,34.0,1
U1007,135057,1,1.0,1,1.2666666666666666,student,solitary,low,purple,informal,casual drinker,1.59,independent,variety,22.118464000000003,-100.938256,single,thrifty-protector,Catholic,false,public,60,familiar,no_accessibility,Costado Sur Central Camionera Km 2,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.145992,-100.955118,El Herradero Restaurante and Bar,none,medium,section,San Luis Potosi,?,78390,36.0,0
U1075,135032,1,2.0,1,1.1785714285714286,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Constitucion 200 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,none,medium,section,San Luis Potosi,?,78000,34.0,0
U1075,132834,1,1.0,1,1.0,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,sevilla y olmedo 715 a,No_Alcohol_Served,closed,San Luis Potosi,mexico,casual,f,22.156469,-100.98554,Gorditas Doa Gloria,none,low,not permitted,San Luis Potosi,?,78349,34.0,0
U1075,135057,2,1.0,1,1.2666666666666666,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Costado Sur Central Camionera Km 2,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.145992,-100.955118,El Herradero Restaurante and Bar,none,medium,section,San Luis Potosi,?,78390,34.0,1
U1075,132830,1,1.0,0,0.9166666666666666,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,f,22.1508494,-100.9397522,Rincon Huasteco,none,low,none,?,?,?,34.0,0
U1075,135062,1,1.0,1,1.2380952380952381,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,San Luis Potosi,?,78000,34.0,0
U1075,135039,2,1.0,1,1.25,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Miguel Barragan 46 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.145893,-100.97487,Restaurant de Mariscos de Picon,none,low,section,San Luis Potosi,?,79300,34.0,1
U1075,135051,1,1.0,0,1.4285714285714286,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Francisco I. Madero 145 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.151189,-100.977058,Restaurante Versalles,none,low,section,San Luis Potosi,?,78000,34.0,0
U1075,135041,1,2.0,0,1.1764705882352942,student,family,medium,white,informal,casual drinker,1.6,independent,technology,22.167575,-100.960364,single,thrifty-protector,Catholic,false,car owner,68,familiar,no_accessibility,Francisco I. Madero 215,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.15106,-100.977659,Luna Cafe,none,medium,none,San Luis Potosi,lunacafe.com.mx,?,34.0,0
U1115,135057,2,1.0,1,1.2666666666666666,student,friends,low,green,elegant,social drinker,1.76,independent,variety,22.138127,-100.920512,single,hard-worker,Catholic,true,public,76,familiar,no_accessibility,Costado Sur Central Camionera Km 2,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.145992,-100.955118,El Herradero Restaurante and Bar,none,medium,section,San Luis Potosi,?,78390,35.0,1
U1115,135082,2,1.0,0,0.7777777777777778,student,friends,low,green,elegant,social drinker,1.76,independent,variety,22.138127,-100.920512,single,hard-worker,Catholic,true,public,76,familiar,no_accessibility,Villa de Pozos 192 Villa de Pozos,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.151448,-100.915099,la Estrella de Dimas,none,medium,none,San Luis Potosi,?,78421,35.0,1
U1115,135054,0,1.0,1,1.0,student,friends,low,green,elegant,social drinker,1.76,independent,variety,22.138127,-100.920512,single,hard-worker,Catholic,true,public,76,familiar,no_accessibility,Ricardo B. Anaya 2700 Estrella de Oriente,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.140626,-100.915657,Restaurante y Pescaderia Tampico,none,high,none,San Luis Potosi,?,78000S,35.0,0
U1115,135108,1,1.0,0,1.1818181818181819,student,friends,low,green,elegant,social drinker,1.76,independent,variety,22.138127,-100.920512,single,hard-worker,Catholic,true,public,76,familiar,completely,Carretera Central Sn,No_Alcohol_Served,closed,San Luis Potosi,?,informal,f,22.1362534,-100.9335852,Potzocalli,none,low,none,?,?,?,35.0,0
U1115,135069,1,1.0,1,0.5,student,friends,low,green,elegant,social drinker,1.76,independent,variety,22.138127,-100.920512,single,hard-worker,Catholic,true,public,76,familiar,no_accessibility,Industrias 908 Valle Dorado,Wine-Beer,closed,San Luis Potosi,Mexico,informal,f,22.140129,-100.944872,Abondance Restaurante Bar,none,low,none,San Luis Potosi,?,78399,35.0,0
U1115,132830,2,1.0,0,0.9166666666666666,student,friends,low,green,elegant,social drinker,1.76,independent,variety,22.138127,-100.920512,single,hard-worker,Catholic,true,public,76,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,f,22.1508494,-100.9397522,Rincon Huasteco,none,low,none,?,?,?,35.0,1
U1115,135070,1,1.0,1,0.875,student,friends,low,green,elegant,social drinker,1.76,independent,variety,22.138127,-100.920512,single,hard-worker,Catholic,true,public,76,familiar,no_accessibility,Villa de Pozos 4497 Villa de Pozos,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,f,22.152918,-100.915164,Restaurante 75,none,medium,none,San Luis Potosi,?,78421,35.0,0
U1115,135071,2,2.0,1,1.0,student,friends,low,green,elegant,social drinker,1.76,independent,variety,22.138127,-100.920512,single,hard-worker,Catholic,true,public,76,familiar,no_accessibility,De La Estrella 2005 Estrella de Oriente,Full_Bar,closed,San Luis Potosi,Mexico,informal,f,22.126375,-100.910926,Restaurante la Cantina,none,medium,section,San Luis Potosi,?,78396,35.0,1
U1072,135000,0,1.0,0,1.25,student,family,medium,red,no preference,casual drinker,1.54,independent,eco-friendly,22.078728500000004,-99.212033,single,thrifty-protector,Christian,false,public,50,familiar,no_accessibility,Federal Mexico - Acapulco 10 3 de Mayo,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,f,22.122991749999997,-100.8445762,Restaurant los Pinos,none,medium,none,Morelos,?,62790,41.0,0
